shipping_id,order_id,shipping_date,shipping_method,shipping_status
3186,4274,2024-04-20,Standard,Pending
3187,2179,2024-09-30,Same-day,Delivered
3188,1032,2024-08-29,Express,Shipped
3189,1825,2025-05-13,Express,Pending
3190,1782,2025-05-15,Standard,Shipped
3191,2704,2025-03-12,Standard,Shipped
3192,4322,2023-12-01,Same-day,Delivered
3193,2236,2024-03-28,Standard,Shipped
3194,3674,2024-06-17,Same-day,Lost
3195,2509,2024-09-07,Express,Lost
3196,1341,2025-04-28,Same-day,Shipped
3197,1294,2025-05-24,Express,Lost
3198,4713,2025-05-30,Same-day,Pending
3199,4414,2025-04-25,Standard,Delivered
3200,1986,2023-10-05,Standard,Lost
3201,2647,2024-06-18,Express,Shipped
3202,3419,2024-08-18,Same-day,Pending
3203,3404,2024-08-26,Standard,Shipped
3204,3943,2025-02-03,Express,Lost
3205,3905,2025-06-07,Standard,Shipped
3206,676,2025-01-26,Standard,Pending
3207,2892,2025-06-08,Same-day,Delivered
3208,2042,2025-07-11,Same-day,Shipped
3209,4876,2025-06-07,Standard,Lost
3210,163,2023-11-27,Express,Pending
3211,1383,2024-01-01,Express,Shipped
3212,1362,2024-01-24,Same-day,Lost
3213,3534,2025-03-11,Standard,Delivered
3214,1340,2024-01-19,Express,Delivered
3215,2468,2024-06-30,Express,Lost
3216,3810,2023-11-27,Standard,Delivered
3217,1936,2024-06-17,Standard,Pending
3218,3299,2024-01-26,Same-day,Lost
3219,2658,2025-06-13,Standard,Delivered
3220,87,2025-03-14,Standard,Delivered
3221,350,2024-06-01,Express,Pending
3222,1662,2024-04-03,Standard,Pending
3223,1174,2025-06-10,Express,Pending
3224,4958,2023-10-04,Express,Lost
3225,4611,2024-05-18,Express,Lost
3226,131,2023-09-16,Standard,Delivered
3227,4708,2024-07-14,Same-day,Shipped
3228,311,2024-06-12,Same-day,Delivered
3229,456,2024-08-31,Express,Shipped
3230,3542,2024-10-31,Express,Lost
3231,2463,2025-04-17,Express,Lost
3232,3714,2025-01-06,Same-day,Shipped
3233,3331,2025-03-27,Express,Delivered
3234,554,2025-06-28,Express,Delivered
3235,2554,2023-09-13,Express,Lost
3236,2467,2025-07-03,Standard,Shipped
3237,1194,2024-12-05,Standard,Delivered
3238,3700,2024-11-11,Standard,Delivered
3239,4123,2025-05-21,Same-day,Lost
3240,4005,2024-03-01,Same-day,Lost
3241,2044,2025-07-16,Express,Shipped
3242,2662,2025-07-10,Standard,Lost
3243,2606,2024-03-24,Standard,Lost
3244,2129,2023-09-18,Same-day,Delivered
3245,431,2023-09-23,Express,Shipped
3246,2328,2023-09-23,Standard,Pending
3247,1443,2024-10-23,Standard,Lost
3248,2037,2024-01-31,Standard,Pending
3249,1024,2024-03-24,Express,Lost
3250,3282,2025-05-13,Same-day,Delivered
3251,4037,2024-09-22,Express,Lost
3252,4905,2024-04-10,Standard,Shipped
3253,1177,2024-09-18,Same-day,Delivered
3254,502,2024-06-30,Express,Delivered
3255,3547,2024-07-04,Same-day,Delivered
3256,3629,2023-12-16,Express,Shipped
3257,2980,2024-12-29,Standard,Lost
3258,2193,2023-08-30,Standard,Shipped
3259,4677,2023-09-07,Standard,Shipped
3260,1841,2024-07-18,Standard,Pending
3261,1610,2024-03-01,Same-day,Pending
3262,2505,2023-12-21,Standard,Delivered
3263,1894,2023-11-06,Same-day,Lost
3264,4707,2025-02-22,Express,Pending
3265,3279,2023-11-09,Standard,Pending
3266,4813,2025-05-24,Express,Pending
3267,158,2023-11-24,Express,Delivered
3268,2271,2025-06-29,Same-day,Delivered
3269,2618,2025-05-04,Same-day,Shipped
3270,1737,2024-12-23,Express,Pending
3271,4833,2024-02-17,Express,Delivered
3272,1501,2024-12-15,Same-day,Lost
3273,2841,2025-02-19,Same-day,Lost
3274,1430,2025-02-17,Same-day,Shipped
3275,4206,2024-12-03,Same-day,Pending
3276,3841,2023-09-02,Express,Shipped
3277,4571,2025-03-02,Same-day,Pending
3278,1823,2024-12-30,Same-day,Lost
3279,2740,2024-09-23,Express,Lost
3280,3742,2023-08-13,Same-day,Delivered
3281,1624,2023-10-05,Standard,Lost
3282,2033,2025-02-11,Same-day,Lost
3283,4186,2024-11-02,Same-day,Delivered
3284,808,2025-02-05,Same-day,Lost
3285,1814,2024-10-08,Same-day,Lost
3286,2018,2023-08-02,Standard,Pending
3287,162,2023-08-03,Express,Shipped
3288,3944,2024-08-11,Same-day,Lost
3289,1905,2025-01-10,Express,Pending
3290,2272,2025-02-25,Standard,Shipped
3291,2789,2023-08-10,Same-day,Delivered
3292,2037,2023-10-09,Standard,Pending
3293,1706,2025-02-26,Standard,Lost
3294,414,2025-04-04,Express,Shipped
3295,1482,2024-10-01,Same-day,Delivered
3296,1885,2024-06-15,Same-day,Pending
3297,3467,2024-05-20,Standard,Lost
3298,2542,2024-01-06,Express,Pending
3299,832,2023-08-13,Same-day,Pending
3300,1465,2024-12-09,Express,Delivered
3301,1250,2023-11-24,Standard,Shipped
3302,2402,2024-12-29,Express,Lost
3303,3897,2023-12-28,Express,Delivered
3304,2077,2024-12-15,Standard,Pending
3305,178,2024-12-04,Same-day,Pending
3306,4670,2023-08-07,Standard,Shipped
3307,4414,2024-01-19,Express,Shipped
3308,3067,2024-05-17,Express,Pending
3309,1564,2024-01-12,Same-day,Lost
3310,3758,2024-06-13,Standard,Delivered
3311,1289,2025-06-26,Standard,Lost
3312,451,2024-04-08,Standard,Shipped
3313,1981,2024-04-02,Standard,Shipped
3314,1886,2024-04-26,Standard,Lost
3315,2842,2024-10-08,Standard,Lost
3316,368,2024-03-30,Standard,Pending
3317,2656,2024-08-17,Standard,Shipped
3318,595,2024-02-22,Same-day,Shipped
3319,3275,2024-06-30,Express,Lost
3320,395,2024-06-02,Express,Pending
3321,1029,2023-12-17,Same-day,Lost
3322,2037,2025-04-04,Standard,Shipped
3323,1082,2025-03-27,Express,Delivered
3324,2676,2025-03-14,Standard,Delivered
3325,786,2023-10-10,Express,Pending
3326,233,2024-09-03,Express,Lost
3327,3994,2024-11-28,Standard,Shipped
3328,736,2024-10-23,Same-day,Lost
3329,2996,2023-09-28,Standard,Pending
3330,2921,2024-10-09,Express,Pending
3331,2657,2024-02-29,Same-day,Pending
3332,4378,2024-10-01,Same-day,Shipped
3333,4085,2025-02-06,Same-day,Lost
3334,444,2025-05-12,Standard,Pending
3335,4815,2024-08-31,Express,Delivered
3336,2186,2024-02-02,Same-day,Lost
3337,429,2024-11-12,Express,Lost
3338,2240,2024-04-10,Express,Pending
3339,1245,2023-07-26,Express,Delivered
3340,1248,2023-09-24,Express,Lost
3341,2451,2025-01-24,Same-day,Lost
3342,2793,2024-02-07,Express,Delivered
3343,3222,2024-07-10,Express,Lost
3344,2504,2024-08-23,Standard,Delivered
3345,584,2025-07-01,Express,Pending
3346,645,2024-07-08,Standard,Delivered
3347,4864,2025-05-29,Standard,Shipped
3348,1281,2024-10-03,Express,Shipped
3349,3042,2024-06-16,Express,Delivered
3350,3050,2024-09-22,Express,Shipped
3351,718,2024-07-11,Express,Shipped
3352,1079,2024-11-07,Express,Pending
3353,2628,2023-12-21,Standard,Pending
3354,1906,2024-01-07,Standard,Lost
3355,4184,2024-04-21,Same-day,Pending
3356,292,2024-05-07,Express,Shipped
3357,3984,2023-09-06,Express,Pending
3358,4235,2024-10-13,Same-day,Pending
3359,618,2025-04-29,Standard,Delivered
3360,4804,2025-01-12,Standard,Pending
3361,747,2024-03-06,Same-day,Lost
3362,2044,2023-10-04,Standard,Delivered
3363,2829,2024-03-08,Standard,Lost
3364,175,2023-12-22,Standard,Pending
3365,2862,2024-10-04,Same-day,Delivered
3366,1829,2024-02-05,Same-day,Pending
3367,2541,2024-05-12,Same-day,Pending
3368,2081,2023-10-16,Standard,Delivered
3369,561,2024-01-02,Standard,Lost
3370,3854,2024-03-27,Same-day,Shipped
3371,902,2025-06-09,Standard,Shipped
3372,2730,2025-05-27,Same-day,Pending
3373,4074,2023-09-18,Express,Shipped
3374,2573,2025-04-14,Same-day,Pending
3375,2933,2024-07-14,Standard,Shipped
3376,4065,2025-03-02,Express,Lost
3377,994,2023-08-27,Same-day,Delivered
3378,3214,2024-04-10,Express,Lost
3379,3541,2024-12-20,Express,Pending
3380,1890,2025-04-12,Standard,Shipped
3381,1423,2023-10-03,Express,Delivered
3382,4219,2024-04-29,Express,Pending
3383,1077,2023-09-02,Same-day,Shipped
3384,2275,2023-09-08,Standard,Shipped
3385,3356,2024-02-22,Same-day,Shipped
3386,2016,2024-05-06,Standard,Pending
3387,143,2025-06-19,Standard,Shipped
3388,3528,2024-12-09,Standard,Lost
3389,986,2024-10-02,Express,Lost
3390,3363,2023-11-18,Same-day,Shipped
3391,1099,2025-01-04,Express,Pending
3392,610,2024-12-23,Same-day,Lost
3393,4395,2024-07-18,Same-day,Lost
3394,2988,2024-11-06,Express,Lost
3395,3544,2024-03-21,Same-day,Lost
3396,1946,2025-04-11,Standard,Pending
3397,2589,2024-10-03,Same-day,Lost
3398,1077,2024-09-09,Standard,Delivered
3399,76,2024-11-09,Express,Lost
3400,7,2024-07-04,Express,Pending
3401,3754,2025-01-14,Same-day,Shipped
3402,3571,2025-07-08,Express,Pending
3403,600,2023-08-21,Standard,Pending
3404,2562,2024-03-30,Express,Lost
3405,341,2024-01-01,Same-day,Delivered
3406,2369,2025-01-16,Express,Delivered
3407,1261,2024-03-23,Standard,Delivered
3408,449,2025-04-07,Standard,Shipped
3409,2576,2024-02-26,Standard,Pending
3410,4974,2024-07-03,Standard,Pending
3411,4607,2025-05-14,Express,Lost
3412,3158,2023-12-23,Same-day,Shipped
3413,4104,2025-03-08,Express,Pending
3414,2937,2025-03-26,Standard,Delivered
3415,3441,2025-04-27,Express,Shipped
3416,4880,2024-08-21,Same-day,Pending
3417,3649,2025-02-27,Same-day,Lost
3418,3774,2023-11-02,Express,Delivered
3419,634,2024-07-18,Same-day,Pending
3420,2508,2025-01-14,Same-day,Delivered
3421,1556,2023-11-01,Standard,Pending
3422,1768,2024-03-12,Standard,Shipped
3423,3461,2024-10-14,Same-day,Pending
3424,197,2023-09-27,Same-day,Pending
3425,4139,2023-09-15,Express,Delivered
3426,345,2024-09-08,Express,Delivered
3427,4857,2024-01-10,Express,Pending
3428,311,2024-04-13,Standard,Lost
3429,896,2024-11-17,Standard,Delivered
3430,362,2024-08-20,Express,Lost
3431,645,2023-07-28,Standard,Lost
3432,2331,2025-03-18,Standard,Shipped
3433,3421,2024-07-18,Standard,Delivered
3434,787,2024-07-03,Express,Shipped
3435,411,2025-05-31,Same-day,Pending
3436,1774,2024-05-08,Standard,Shipped
3437,4915,2024-07-12,Express,Delivered
3438,1219,2023-11-14,Same-day,Lost
3439,3978,2023-08-13,Same-day,Lost
3440,4207,2024-08-13,Standard,Shipped
3441,4297,2023-10-30,Express,Lost
3442,4103,2024-05-04,Same-day,Shipped
3443,4566,2025-07-14,Standard,Pending
3444,805,2025-01-19,Express,Lost
3445,4407,2024-10-10,Same-day,Delivered
3446,4866,2023-12-06,Same-day,Pending
3447,1697,2023-09-02,Same-day,Delivered
3448,314,2025-01-31,Standard,Delivered
3449,2303,2024-04-10,Express,Shipped
3450,3201,2023-11-24,Express,Delivered
3451,939,2025-03-12,Same-day,Pending
3452,3162,2024-11-27,Same-day,Pending
3453,1992,2024-06-04,Standard,Pending
3454,4546,2024-10-17,Standard,Shipped
3455,4285,2025-03-16,Same-day,Shipped
3456,933,2024-08-13,Express,Delivered
3457,3340,2024-08-13,Same-day,Shipped
3458,4164,2023-08-13,Express,Delivered
3459,3876,2025-04-16,Same-day,Lost
3460,4389,2025-03-24,Express,Lost
3461,2887,2024-08-31,Express,Lost
3462,726,2024-03-21,Same-day,Lost
3463,4321,2025-05-09,Same-day,Delivered
3464,2894,2024-06-17,Same-day,Shipped
3465,3445,2024-03-12,Same-day,Pending
3466,4882,2024-01-21,Express,Lost
3467,375,2025-02-08,Same-day,Shipped
3468,2872,2023-08-11,Express,Lost
3469,289,2025-02-05,Standard,Delivered
3470,4844,2023-12-31,Standard,Lost
3471,3128,2024-01-12,Same-day,Lost
3472,2737,2023-08-28,Standard,Delivered
3473,3279,2025-06-15,Express,Pending
3474,4562,2025-05-03,Same-day,Pending
3475,4394,2025-05-26,Standard,Pending
3476,1314,2024-11-01,Standard,Lost
3477,3115,2024-05-27,Standard,Shipped
3478,3921,2024-10-05,Express,Delivered
3479,1443,2024-08-27,Standard,Delivered
3480,4293,2025-05-11,Same-day,Shipped
3481,281,2024-12-11,Express,Pending
3482,99,2025-01-27,Express,Delivered
3483,3926,2024-04-08,Same-day,Delivered
3484,1279,2024-08-26,Express,Delivered
3485,4000,2025-04-04,Standard,Pending
3486,1283,2024-12-05,Express,Delivered
3487,15,2024-04-16,Express,Delivered
3488,4539,2025-04-19,Express,Lost
3489,920,2024-06-10,Express,Lost
3490,2379,2025-03-25,Same-day,Lost
3491,3666,2024-06-26,Express,Lost
3492,1265,2025-04-17,Express,Shipped
3493,1583,2024-04-24,Express,Pending
3494,3753,2023-11-19,Express,Lost
3495,1727,2025-05-30,Same-day,Delivered
3496,2882,2024-11-15,Standard,Delivered
3497,3441,2024-02-21,Express,Shipped
3498,2317,2025-01-09,Same-day,Shipped
3499,146,2023-10-22,Express,Shipped
3500,3819,2024-07-07,Standard,Delivered
3501,4226,2025-01-31,Standard,Delivered
3502,1830,2024-08-11,Express,Lost
3503,236,2023-11-26,Standard,Lost
3504,4371,2024-06-26,Express,Pending
3505,1819,2025-04-18,Express,Pending
3506,408,2024-05-12,Same-day,Pending
3507,3280,2024-06-22,Standard,Delivered
3508,4946,2025-03-21,Same-day,Pending
3509,3633,2025-05-14,Express,Lost
3510,4264,2024-08-27,Standard,Shipped
3511,4903,2025-06-24,Same-day,Shipped
3512,4785,2024-05-28,Standard,Delivered
3513,4667,2024-08-06,Same-day,Shipped
3514,3042,2024-12-04,Same-day,Pending
3515,846,2023-10-30,Same-day,Lost
3516,2092,2023-11-09,Express,Shipped
3517,2840,2023-12-25,Standard,Lost
3518,2327,2023-08-28,Express,Lost
3519,4978,2024-04-15,Express,Shipped
3520,4495,2024-11-01,Standard,Delivered
3521,1675,2025-03-19,Standard,Pending
3522,3373,2024-06-14,Standard,Lost
3523,3781,2024-11-09,Same-day,Shipped
3524,651,2024-01-14,Same-day,Lost
3525,2132,2024-11-13,Standard,Shipped
3526,3175,2025-01-19,Same-day,Lost
3527,3939,2024-07-26,Express,Pending
3528,2159,2024-04-22,Express,Shipped
3529,4623,2023-11-21,Standard,Pending
3530,290,2024-04-25,Express,Shipped
3531,3562,2023-09-24,Standard,Pending
3532,3105,2023-08-09,Standard,Pending
3533,4316,2024-07-04,Standard,Shipped
3534,4220,2025-03-21,Standard,Shipped
3535,3424,2024-06-16,Standard,Pending
3536,3682,2024-10-01,Standard,Shipped
3537,3053,2024-02-08,Same-day,Lost
3538,561,2025-06-24,Standard,Lost
3539,4598,2024-07-08,Express,Lost
3540,2766,2023-09-15,Express,Lost
3541,4026,2023-12-07,Same-day,Pending
3542,828,2024-07-09,Standard,Lost
3543,689,2024-06-03,Express,Pending
3544,3482,2024-11-15,Express,Shipped
3545,2494,2023-11-20,Standard,Pending
3546,2903,2024-01-18,Same-day,Lost
3547,3532,2025-04-16,Standard,Pending
3548,373,2025-07-07,Express,Delivered
3549,2877,2024-11-09,Express,Delivered
3550,4978,2024-11-29,Express,Pending
3551,2994,2024-10-17,Same-day,Lost
3552,3295,2023-08-28,Standard,Delivered
3553,1698,2024-07-08,Standard,Lost
3554,2488,2024-02-18,Express,Lost
3555,2040,2023-11-15,Same-day,Shipped
3556,733,2024-08-20,Same-day,Lost
3557,4127,2023-10-31,Standard,Shipped
3558,400,2025-05-10,Standard,Shipped
3559,3596,2023-11-30,Standard,Delivered
3560,1717,2023-08-19,Same-day,Lost
3561,4822,2024-12-12,Same-day,Delivered
3562,1201,2024-02-15,Express,Lost
3563,134,2023-08-23,Standard,Delivered
3564,266,2024-03-14,Express,Pending
3565,1104,2024-08-07,Express,Lost
3566,2864,2025-07-09,Express,Lost
3567,4336,2024-10-01,Same-day,Lost
3568,2836,2024-10-26,Same-day,Shipped
3569,3511,2023-12-04,Standard,Delivered
3570,2714,2025-04-21,Express,Delivered
3571,1753,2024-08-13,Same-day,Lost
3572,1968,2024-10-27,Same-day,Lost
3573,3848,2024-01-16,Same-day,Pending
3574,3907,2024-04-25,Same-day,Pending
3575,3950,2024-09-27,Standard,Shipped
3576,1983,2024-03-27,Express,Lost
3577,151,2023-11-13,Express,Delivered
3578,1639,2024-01-31,Standard,Shipped
3579,815,2024-07-31,Same-day,Delivered
3580,3101,2024-03-11,Same-day,Delivered
3581,4057,2023-08-06,Standard,Lost
3582,4565,2025-05-10,Express,Lost
3583,3941,2024-10-07,Express,Pending
3584,887,2024-09-29,Same-day,Shipped
3585,4849,2025-03-10,Same-day,Delivered
3586,1318,2024-09-06,Express,Lost
3587,3406,2024-12-10,Express,Shipped
3588,883,2024-09-17,Same-day,Shipped
3589,3041,2025-07-15,Standard,Pending
3590,2320,2024-04-28,Express,Delivered
3591,4486,2025-04-19,Express,Pending
3592,3937,2025-02-13,Standard,Shipped
3593,1260,2025-03-30,Standard,Pending
3594,104,2024-11-12,Same-day,Pending
3595,848,2024-03-19,Same-day,Lost
3596,1177,2024-10-24,Express,Lost
3597,2152,2025-03-22,Standard,Pending
3598,472,2023-11-02,Standard,Delivered
3599,1135,2025-05-05,Standard,Delivered
3600,3072,2023-11-09,Standard,Lost
3601,2377,2023-08-17,Express,Shipped
3602,2761,2024-12-07,Standard,Shipped
3603,2632,2023-10-16,Express,Delivered
3604,195,2023-11-10,Express,Shipped
3605,474,2023-09-06,Standard,Delivered
3606,2803,2023-11-25,Same-day,Shipped
3607,2424,2024-04-10,Standard,Shipped
3608,4833,2024-01-29,Standard,Delivered
3609,257,2023-12-24,Express,Lost
3610,4156,2024-05-31,Same-day,Shipped
3611,299,2025-06-02,Express,Delivered
3612,4617,2025-03-16,Same-day,Lost
3613,4802,2023-08-01,Same-day,Shipped
3614,4511,2025-01-15,Express,Shipped
3615,1711,2023-09-27,Standard,Shipped
3616,4654,2023-10-03,Express,Shipped
3617,4064,2023-12-21,Express,Shipped
3618,3289,2023-08-12,Same-day,Shipped
3619,3754,2024-07-02,Express,Lost
3620,1941,2023-12-09,Standard,Pending
3621,4264,2025-06-02,Same-day,Delivered
3622,4178,2024-01-21,Same-day,Delivered
3623,3919,2024-01-20,Express,Lost
3624,1107,2023-10-28,Express,Lost
3625,2539,2025-01-16,Same-day,Pending
3626,3093,2024-09-16,Express,Delivered
3627,798,2024-01-27,Same-day,Lost
3628,3210,2023-09-12,Standard,Delivered
3629,1758,2025-04-05,Standard,Pending
3630,109,2024-06-04,Express,Lost
3631,1657,2024-02-06,Express,Pending
3632,2311,2024-08-31,Standard,Shipped
3633,2038,2024-05-22,Standard,Delivered
3634,4311,2023-11-07,Standard,Shipped
3635,1801,2024-11-12,Same-day,Pending
3636,487,2024-01-31,Express,Shipped
3637,226,2023-08-07,Express,Delivered
3638,246,2024-06-18,Same-day,Lost
3639,4754,2024-03-22,Same-day,Lost
3640,652,2023-08-31,Standard,Shipped
3641,2385,2024-02-22,Express,Pending
3642,1831,2024-12-13,Same-day,Pending
3643,2564,2024-10-16,Express,Shipped
3644,1290,2025-03-23,Standard,Pending
3645,2517,2023-08-12,Same-day,Shipped
3646,1852,2023-09-17,Standard,Delivered
3647,146,2024-07-26,Same-day,Delivered
3648,4029,2024-04-20,Express,Pending
3649,2278,2024-08-12,Standard,Delivered
3650,872,2023-09-05,Same-day,Pending
3651,3586,2025-03-07,Express,Delivered
3652,4655,2025-02-02,Same-day,Shipped
3653,4640,2024-04-01,Express,Shipped
3654,3382,2024-09-23,Express,Shipped
3655,2574,2024-09-13,Same-day,Shipped
3656,2224,2025-05-08,Same-day,Pending
3657,3386,2024-05-08,Same-day,Delivered
3658,3175,2024-08-05,Same-day,Delivered
3659,1251,2024-07-17,Same-day,Shipped
3660,4195,2025-04-02,Same-day,Delivered
3661,4068,2023-08-29,Same-day,Pending
3662,1595,2024-11-10,Express,Delivered
3663,2943,2024-05-31,Standard,Shipped
3664,818,2023-09-17,Standard,Pending
3665,4276,2024-04-29,Same-day,Delivered
3666,4962,2025-02-10,Express,Lost
3667,3094,2024-12-22,Same-day,Shipped
3668,1285,2025-03-11,Same-day,Pending
3669,1191,2024-10-20,Express,Pending
3670,2760,2024-06-07,Standard,Pending
3671,1272,2023-12-19,Express,Lost
3672,3706,2023-10-14,Same-day,Lost
3673,2682,2023-10-18,Express,Lost
3674,3312,2025-06-27,Express,Lost
3675,457,2024-11-13,Same-day,Lost
3676,35,2025-03-10,Express,Shipped
3677,1360,2023-12-02,Standard,Lost
3678,1044,2025-01-20,Same-day,Pending
3679,2047,2024-04-08,Standard,Delivered
3680,307,2024-03-10,Express,Shipped
3681,1063,2024-04-15,Express,Pending
3682,1839,2024-07-25,Express,Delivered
3683,2351,2024-05-29,Express,Shipped
3684,320,2023-11-05,Standard,Pending
3685,3050,2025-06-13,Standard,Lost
3686,3132,2024-07-26,Express,Pending
3687,3835,2025-06-08,Standard,Lost
3688,3700,2024-08-10,Standard,Delivered
3689,837,2023-10-24,Express,Delivered
3690,1512,2023-10-16,Express,Pending
3691,2945,2024-07-31,Express,Shipped
3692,646,2024-09-13,Same-day,Shipped
3693,3023,2025-03-13,Express,Pending
3694,4249,2025-01-10,Express,Lost
3695,4620,2024-11-16,Same-day,Pending
3696,357,2023-12-31,Express,Pending
3697,2150,2024-05-20,Express,Pending
3698,838,2024-06-19,Same-day,Lost
3699,4232,2025-06-14,Express,Shipped
3700,1360,2024-01-16,Same-day,Pending
3701,4153,2024-08-27,Express,Lost
3702,99,2024-09-09,Same-day,Lost
3703,2760,2025-06-15,Same-day,Pending
3704,569,2024-11-20,Express,Pending
3705,3382,2024-04-04,Express,Shipped
3706,3298,2023-11-14,Same-day,Lost
3707,3534,2024-05-10,Express,Shipped
3708,356,2023-09-25,Same-day,Delivered
3709,4443,2024-03-22,Same-day,Delivered
3710,941,2024-03-24,Express,Shipped
3711,1473,2023-08-15,Express,Delivered
3712,1782,2024-01-20,Same-day,Shipped
3713,4745,2023-12-23,Standard,Pending
3714,1042,2024-05-10,Express,Pending
3715,3997,2025-06-12,Express,Shipped
3716,4319,2024-09-27,Same-day,Shipped
3717,4533,2025-04-20,Same-day,Lost
3718,2408,2024-12-21,Standard,Lost
3719,2257,2025-05-15,Express,Shipped
3720,3981,2025-03-28,Express,Delivered
3721,276,2024-09-17,Express,Lost
3722,4782,2024-05-25,Express,Lost
3723,4562,2024-07-25,Same-day,Lost
3724,3127,2025-06-14,Standard,Lost
3725,1587,2025-01-01,Same-day,Lost
3726,3411,2025-07-10,Same-day,Shipped
3727,680,2023-09-20,Standard,Pending
3728,2674,2024-05-01,Express,Pending
3729,1152,2024-07-02,Standard,Shipped
3730,3881,2025-04-25,Express,Pending
3731,3203,2025-06-16,Standard,Shipped
3732,2646,2024-10-03,Express,Pending
3733,4520,2025-05-04,Express,Lost
3734,2309,2024-09-08,Standard,Delivered
3735,2481,2025-03-09,Same-day,Lost
3736,2482,2024-11-27,Same-day,Delivered
3737,1273,2023-07-25,Standard,Shipped
3738,122,2023-10-22,Same-day,Delivered
3739,1186,2025-05-05,Same-day,Pending
3740,1312,2024-02-23,Express,Pending
3741,2127,2024-07-01,Same-day,Shipped
