payment_id,order_id,amount,payment_date,payment_method
3127,2012,77.63,2024-07-20,PayPal
3128,3932,796.46,2025-04-11,Bank Transfer
3129,170,485.12,2024-06-28,Credit Card
3130,815,480.47,2025-03-26,PayPal
3131,1064,19.55,2024-12-28,Credit Card
3132,2116,828.94,2024-01-19,PayPal
3133,1385,440.45,2025-01-30,Bank Transfer
3134,2395,322.81,2023-10-15,PayPal
3135,2107,71.97,2024-01-21,PayPal
3136,3405,189.72,2024-10-03,PayPal
3137,1326,450.72,2023-08-03,Credit Card
3138,3494,312.67,2024-05-22,PayPal
3139,1672,333.45,2023-11-17,Credit Card
3140,1343,664.28,2023-09-06,Bank Transfer
3141,2961,927.32,2024-09-10,PayPal
3142,800,731.65,2024-03-10,Bank Transfer
3143,2366,487.8,2024-11-01,PayPal
3144,2536,807.72,2024-12-06,Credit Card
3145,4443,516.74,2023-12-08,Credit Card
3146,4495,110.51,2024-08-21,Credit Card
3147,562,568.88,2025-03-06,Bank Transfer
3148,625,116.31,2023-08-06,PayPal
3149,1275,430.61,2025-05-29,PayPal
3150,995,483.58,2024-12-13,PayPal
3151,28,299.61,2024-01-11,Bank Transfer
3152,1963,870.66,2025-05-25,Credit Card
3153,541,501.6,2024-02-26,Bank Transfer
3154,2213,737.87,2024-10-19,PayPal
3155,1467,448.27,2024-07-07,Bank Transfer
3156,929,385.11,2024-05-29,Bank Transfer
3157,3697,170.96,2025-01-17,Bank Transfer
3158,2766,810.98,2024-12-09,Bank Transfer
3159,995,592.96,2024-09-13,Bank Transfer
3160,4100,74.65,2024-03-19,PayPal
3161,4380,317.29,2023-12-16,Bank Transfer
3162,3812,217.8,2025-04-14,Bank Transfer
3163,4185,402.09,2024-02-16,PayPal
3164,1001,591.78,2025-03-28,PayPal
3165,3943,579.84,2025-01-18,PayPal
3166,2280,889.77,2024-12-19,Bank Transfer
3167,683,632.81,2024-05-09,PayPal
3168,2919,435.71,2023-12-01,Bank Transfer
3169,754,971.95,2024-04-25,Bank Transfer
3170,2894,348.04,2023-10-13,Bank Transfer
3171,1446,613.5,2025-05-29,Credit Card
3172,3178,579.36,2024-03-09,Credit Card
3173,1551,792.39,2025-03-11,Credit Card
3174,4468,692.6,2024-09-16,PayPal
3175,2051,121.04,2024-07-03,Credit Card
3176,150,536.94,2025-05-23,Bank Transfer
3177,708,558.56,2024-08-07,Bank Transfer
3178,520,484.89,2023-07-31,Bank Transfer
3179,1330,581.67,2023-08-07,Bank Transfer
3180,1195,535.98,2024-09-03,PayPal
3181,2803,241.61,2024-11-10,PayPal
3182,1314,931.81,2023-12-23,PayPal
3183,4277,711.78,2023-08-18,PayPal
3184,4382,172.09,2024-10-19,Bank Transfer
3185,1591,707.23,2025-07-01,PayPal
3186,3922,544.9,2024-06-20,Credit Card
3187,2879,415.5,2024-02-25,PayPal
3188,245,526.85,2025-02-14,PayPal
3189,2787,905.56,2024-01-11,Bank Transfer
3190,3189,178.5,2024-09-03,PayPal
3191,3543,301.86,2024-10-17,Credit Card
3192,849,284.17,2025-05-09,Credit Card
3193,4198,938.5,2023-09-29,PayPal
3194,3297,778.71,2024-05-27,Bank Transfer
3195,1740,304.57,2024-05-14,Bank Transfer
3196,1373,753.57,2024-02-25,Credit Card
3197,1558,901.93,2025-07-01,PayPal
3198,3961,673.29,2024-11-14,Credit Card
3199,4804,726.96,2023-11-05,PayPal
3200,549,587.01,2023-12-05,PayPal
3201,1858,443.66,2024-08-09,Credit Card
3202,4050,565.43,2023-10-23,Bank Transfer
3203,4567,878.07,2024-02-16,PayPal
3204,3751,825.65,2024-04-20,PayPal
3205,3173,890.93,2025-01-30,PayPal
3206,2640,335.31,2025-02-21,Credit Card
3207,3022,712.88,2025-01-31,PayPal
3208,1632,355.04,2024-05-06,PayPal
3209,344,524.7,2024-12-19,Credit Card
3210,299,945.99,2025-05-04,PayPal
3211,3711,744.48,2024-09-09,Credit Card
3212,1541,844.16,2025-01-18,Bank Transfer
3213,31,60.83,2024-01-03,Credit Card
3214,4678,152.02,2024-02-10,Credit Card
3215,2912,446.7,2023-11-03,PayPal
3216,141,587.97,2025-01-25,Bank Transfer
3217,3052,733.82,2024-05-18,PayPal
3218,2775,613.11,2024-04-20,Credit Card
3219,3405,898.22,2023-11-28,Credit Card
3220,61,847.27,2024-03-01,Credit Card
3221,2582,840.21,2024-07-23,PayPal
3222,3797,821.8,2023-10-24,Bank Transfer
3223,699,306.25,2025-01-19,Bank Transfer
3224,1099,545.04,2024-10-22,PayPal
3225,787,642.9,2024-07-13,Credit Card
3226,4872,908.23,2024-07-20,PayPal
3227,4265,457.33,2025-06-22,Credit Card
3228,4600,91.13,2024-05-24,Bank Transfer
3229,955,24.24,2025-06-23,Bank Transfer
3230,4857,334.88,2023-08-05,PayPal
3231,1113,584.79,2024-10-24,Credit Card
3232,3879,306.26,2025-07-07,Credit Card
3233,4050,965.83,2024-03-02,Credit Card
3234,4535,926.19,2023-11-04,Bank Transfer
3235,4519,812.78,2024-10-07,PayPal
3236,2792,792.01,2025-04-01,PayPal
3237,982,796.86,2024-04-13,Bank Transfer
3238,267,214.05,2023-08-13,Bank Transfer
3239,2598,501.38,2025-06-02,Credit Card
3240,2016,875.11,2024-04-16,Bank Transfer
3241,2557,527.84,2023-10-05,PayPal
3242,4400,397.31,2023-07-23,Credit Card
3243,3487,528.14,2023-12-07,PayPal
3244,2404,92.17,2024-06-28,Credit Card
3245,319,728.86,2024-02-23,Bank Transfer
3246,874,641.81,2025-07-20,Credit Card
3247,450,217.82,2024-07-29,Credit Card
3248,2460,507.75,2025-05-15,PayPal
3249,1122,754.47,2025-05-04,PayPal
3250,2116,850.43,2023-10-04,Credit Card
3251,3110,122.94,2024-10-22,Credit Card
3252,1254,91.1,2024-11-25,Bank Transfer
3253,2300,253.3,2024-03-10,Bank Transfer
3254,2785,986.21,2023-12-06,Credit Card
3255,3376,496.77,2024-02-28,Credit Card
3256,610,543.38,2024-03-26,PayPal
3257,4350,282.35,2024-05-23,Bank Transfer
3258,2981,917.27,2025-02-01,Credit Card
3259,616,580.67,2023-12-08,Credit Card
3260,4082,888.63,2024-06-27,Credit Card
3261,2527,32.44,2024-06-02,Credit Card
3262,2457,796.98,2024-08-03,Bank Transfer
3263,3334,660.12,2023-09-21,Credit Card
3264,187,867.8,2025-06-19,Credit Card
3265,215,845.27,2023-08-27,Credit Card
3266,2336,577.13,2024-01-26,Bank Transfer
3267,2685,847.46,2024-03-05,Credit Card
3268,1514,835.06,2023-09-17,PayPal
3269,763,450.84,2024-11-05,Credit Card
3270,1126,581.32,2025-01-01,Bank Transfer
3271,4301,376.7,2024-05-01,PayPal
3272,4940,156.33,2025-06-25,PayPal
3273,4912,862.83,2023-09-09,PayPal
3274,821,925.37,2024-02-01,Credit Card
3275,2970,589.35,2024-04-15,Bank Transfer
3276,929,228.8,2025-05-25,Credit Card
3277,780,791.43,2023-11-25,PayPal
3278,2165,98.54,2025-07-06,Bank Transfer
3279,2735,830.77,2024-11-05,Bank Transfer
3280,2608,319.95,2024-06-15,Bank Transfer
3281,1014,509.55,2025-02-27,PayPal
3282,1497,753.35,2024-12-08,Credit Card
3283,4722,757.0,2023-09-13,Credit Card
3284,1740,470.03,2025-04-01,PayPal
3285,4770,751.51,2023-10-20,Credit Card
3286,646,771.11,2025-05-21,Credit Card
3287,1897,672.25,2025-07-06,Bank Transfer
3288,403,203.21,2024-07-19,Bank Transfer
3289,2266,676.6,2024-07-23,PayPal
3290,2552,29.78,2025-06-28,PayPal
3291,4508,746.97,2023-12-15,Bank Transfer
3292,4435,130.64,2025-02-04,Credit Card
3293,653,248.72,2023-08-25,Credit Card
3294,4497,588.65,2023-08-21,PayPal
3295,4730,20.33,2024-02-06,Credit Card
3296,4474,958.94,2025-07-20,Bank Transfer
3297,2435,537.31,2024-12-01,Credit Card
3298,4525,854.3,2025-07-11,Credit Card
3299,2438,984.91,2025-04-15,PayPal
3300,823,314.3,2025-04-26,Bank Transfer
3301,3307,649.86,2024-11-28,Credit Card
3302,334,322.0,2025-04-07,PayPal
3303,2556,130.05,2024-04-17,Credit Card
3304,3443,726.27,2025-05-07,PayPal
3305,762,51.84,2023-10-21,PayPal
3306,2731,68.48,2023-09-03,Credit Card
3307,2205,535.81,2025-04-09,Credit Card
3308,427,828.09,2025-06-12,Bank Transfer
3309,1122,799.63,2024-06-06,Bank Transfer
3310,564,857.03,2025-07-03,Bank Transfer
3311,773,720.01,2024-08-01,Credit Card
3312,4820,52.29,2023-08-14,Credit Card
3313,33,334.46,2023-12-20,PayPal
3314,876,880.53,2025-02-28,PayPal
3315,3908,306.34,2023-09-09,Credit Card
3316,349,717.49,2024-02-27,Bank Transfer
3317,3844,214.52,2024-01-23,Bank Transfer
3318,2959,78.98,2025-01-29,Bank Transfer
3319,3326,349.82,2023-08-04,PayPal
3320,4440,700.19,2023-10-13,PayPal
3321,876,789.15,2024-05-03,Bank Transfer
3322,2166,501.23,2023-09-22,Credit Card
3323,1301,385.32,2023-07-26,Bank Transfer
3324,4841,408.04,2023-11-26,PayPal
3325,4598,915.86,2023-11-22,Bank Transfer
3326,2029,88.08,2023-09-05,Credit Card
3327,672,693.31,2024-03-30,Credit Card
3328,2737,514.56,2024-09-30,Credit Card
3329,1380,603.59,2024-07-09,Bank Transfer
3330,1517,572.67,2024-05-26,Credit Card
3331,4662,216.9,2024-11-11,Credit Card
3332,851,249.57,2023-11-08,Credit Card
3333,138,622.5,2025-03-13,PayPal
3334,3853,707.27,2025-06-02,Credit Card
3335,1790,630.37,2023-11-29,Bank Transfer
3336,1038,549.11,2023-11-25,PayPal
3337,1388,975.67,2023-12-26,Bank Transfer
3338,4176,976.81,2025-04-30,PayPal
3339,1955,843.14,2024-04-10,Credit Card
3340,3342,435.9,2023-11-30,PayPal
3341,44,373.05,2024-06-22,Credit Card
3342,4285,956.07,2023-12-15,Bank Transfer
3343,2239,455.86,2024-12-06,PayPal
3344,4725,253.85,2025-06-24,Credit Card
3345,1537,654.15,2024-08-01,Bank Transfer
3346,4036,862.17,2025-06-15,Credit Card
3347,4486,822.21,2025-01-15,Bank Transfer
3348,1949,247.01,2025-05-04,PayPal
3349,487,492.47,2023-10-22,PayPal
3350,3521,194.08,2023-09-26,PayPal
3351,1729,353.25,2024-02-21,Bank Transfer
3352,3183,878.45,2024-05-02,PayPal
3353,1577,110.25,2024-06-13,PayPal
3354,4324,297.28,2023-11-25,PayPal
3355,2398,398.96,2023-09-26,Bank Transfer
3356,2821,682.05,2023-08-02,Bank Transfer
3357,1116,52.16,2024-08-23,Credit Card
3358,3314,142.68,2023-10-25,Bank Transfer
3359,4840,512.98,2024-12-16,Credit Card
3360,3372,247.58,2023-12-23,Credit Card
3361,4738,491.3,2023-09-12,Credit Card
3362,2357,462.37,2024-05-17,Bank Transfer
3363,2207,856.71,2024-12-19,Bank Transfer
3364,2041,549.26,2024-03-18,Bank Transfer
3365,1022,427.61,2024-01-24,Bank Transfer
3366,3443,768.05,2024-09-01,Bank Transfer
3367,2089,384.43,2023-12-16,Credit Card
3368,4959,14.64,2025-06-03,Credit Card
3369,4077,914.97,2024-09-17,PayPal
3370,12,302.04,2024-12-22,Credit Card
3371,939,526.03,2025-06-08,PayPal
3372,3323,383.93,2024-01-18,PayPal
3373,4840,262.34,2025-02-28,Bank Transfer
3374,1567,78.0,2023-08-23,Bank Transfer
3375,2073,707.75,2024-05-25,Bank Transfer
3376,1051,418.09,2025-04-11,Credit Card
3377,4724,44.61,2024-08-25,Bank Transfer
3378,1511,113.79,2025-05-12,Credit Card
3379,4754,999.18,2023-11-05,PayPal
3380,983,467.21,2023-12-29,Bank Transfer
3381,2039,949.3,2023-11-28,Bank Transfer
3382,1086,638.26,2024-12-21,Credit Card
3383,330,212.69,2023-10-18,Bank Transfer
3384,1892,540.06,2024-07-04,Credit Card
3385,2048,819.95,2024-11-05,Credit Card
3386,382,919.86,2023-10-21,Credit Card
3387,592,415.5,2023-08-10,Bank Transfer
3388,3234,272.94,2024-07-14,Bank Transfer
3389,1090,975.56,2025-02-26,Bank Transfer
3390,1787,963.7,2023-09-16,Bank Transfer
3391,2266,47.1,2024-05-30,PayPal
3392,923,672.59,2025-01-14,PayPal
3393,4707,551.39,2024-11-12,Credit Card
3394,24,144.02,2025-04-15,Bank Transfer
3395,1722,980.33,2024-05-31,PayPal
3396,908,18.19,2024-03-12,Bank Transfer
3397,113,151.28,2025-05-11,Bank Transfer
3398,3387,425.5,2024-08-06,Credit Card
3399,877,428.0,2024-01-23,PayPal
3400,2797,934.29,2024-08-21,PayPal
3401,1691,514.02,2024-12-24,Bank Transfer
3402,3663,111.42,2025-02-14,PayPal
3403,1183,637.42,2025-03-15,PayPal
3404,1205,679.67,2024-07-01,PayPal
3405,1010,458.75,2023-07-22,PayPal
3406,3021,533.58,2023-12-25,Bank Transfer
3407,2664,583.22,2024-05-31,Bank Transfer
3408,3368,596.06,2025-02-12,PayPal
3409,3103,796.3,2023-08-25,Bank Transfer
3410,4251,927.3,2024-12-17,Credit Card
3411,2254,579.59,2025-02-16,Bank Transfer
3412,3633,579.38,2024-02-11,PayPal
3413,1652,54.45,2025-06-22,Credit Card
3414,1196,500.34,2023-12-11,Bank Transfer
3415,1694,267.53,2024-07-24,Bank Transfer
3416,3189,758.61,2024-01-22,Credit Card
3417,2894,918.27,2023-11-09,PayPal
3418,1541,861.66,2025-02-28,Bank Transfer
3419,1989,630.43,2024-02-19,PayPal
3420,4014,695.13,2024-02-20,Bank Transfer
3421,4006,13.56,2024-01-05,Bank Transfer
3422,2244,181.96,2023-08-26,Credit Card
3423,3584,510.6,2024-02-01,Bank Transfer
3424,401,765.9,2024-05-03,PayPal
3425,2066,285.44,2023-10-06,PayPal
3426,26,617.53,2025-03-21,Credit Card
3427,3550,459.8,2023-09-10,Bank Transfer
3428,3798,276.93,2025-04-22,Bank Transfer
3429,1300,326.7,2025-02-10,Bank Transfer
3430,504,961.31,2024-02-23,PayPal
3431,489,120.77,2023-11-28,Credit Card
3432,3759,709.84,2024-07-18,PayPal
3433,4295,832.85,2023-12-27,Credit Card
3434,2369,769.25,2023-10-23,Bank Transfer
3435,1670,542.26,2024-07-14,Credit Card
3436,3387,893.83,2024-07-15,PayPal
3437,905,144.43,2025-02-28,PayPal
3438,2353,496.05,2023-08-12,PayPal
3439,1153,458.98,2023-10-29,PayPal
3440,2322,889.38,2025-03-12,Credit Card
3441,2289,31.06,2024-11-10,Credit Card
3442,1451,968.16,2024-04-20,PayPal
3443,3492,807.98,2023-10-12,PayPal
3444,113,960.26,2024-01-19,PayPal
3445,3877,985.27,2024-12-21,PayPal
3446,4339,790.95,2024-06-20,Credit Card
3447,535,759.98,2025-04-02,Credit Card
3448,4805,840.75,2023-10-18,PayPal
3449,3723,822.55,2023-09-23,PayPal
3450,2850,777.9,2023-10-18,Credit Card
3451,2484,768.01,2025-02-18,PayPal
3452,1838,44.76,2024-05-11,PayPal
3453,3682,312.02,2024-07-31,Credit Card
3454,1646,216.18,2024-11-04,Credit Card
3455,2258,508.84,2025-05-16,PayPal
3456,3907,527.49,2024-10-23,Bank Transfer
3457,3200,74.36,2025-06-16,Bank Transfer
3458,2209,498.48,2025-06-11,Credit Card
3459,1315,552.89,2024-09-08,PayPal
3460,3936,448.76,2025-01-05,Bank Transfer
3461,1807,749.94,2023-09-22,Bank Transfer
3462,3590,962.18,2024-06-03,Credit Card
3463,1094,230.22,2024-10-28,Credit Card
3464,141,241.7,2025-03-27,PayPal
3465,1921,410.66,2024-12-26,Credit Card
3466,3981,763.37,2025-04-01,Bank Transfer
3467,3151,455.01,2024-10-05,Credit Card
3468,1794,831.11,2024-12-18,Bank Transfer
3469,4520,103.35,2025-02-09,PayPal
3470,4176,720.29,2024-10-16,Credit Card
3471,1186,608.99,2023-12-14,PayPal
3472,900,626.46,2024-10-25,Bank Transfer
3473,2193,121.59,2024-09-11,PayPal
3474,3038,952.0,2024-10-13,Bank Transfer
3475,4277,201.07,2024-07-15,Bank Transfer
3476,2088,827.65,2024-12-21,Credit Card
3477,810,874.61,2023-11-06,Bank Transfer
3478,2227,969.63,2024-07-08,Bank Transfer
3479,4232,194.43,2024-05-19,PayPal
3480,2542,136.44,2023-11-25,PayPal
3481,3308,141.91,2024-12-25,PayPal
3482,167,271.86,2024-12-11,PayPal
3483,516,175.19,2023-07-23,PayPal
3484,4647,49.12,2025-05-30,PayPal
3485,878,269.35,2025-01-04,Credit Card
3486,1977,658.66,2025-07-16,PayPal
3487,2317,178.68,2024-03-17,Credit Card
3488,2066,871.19,2023-08-30,Bank Transfer
3489,2002,895.49,2024-08-20,PayPal
3490,4555,615.1,2024-01-13,Bank Transfer
3491,4706,726.92,2025-04-11,Credit Card
3492,4342,362.54,2025-05-10,Credit Card
3493,1499,467.21,2023-09-02,Bank Transfer
3494,4072,17.25,2024-11-21,Credit Card
3495,4329,760.38,2024-04-19,PayPal
3496,28,75.62,2025-03-21,Credit Card
3497,1222,66.03,2024-03-20,Credit Card
3498,161,693.24,2023-12-03,PayPal
3499,2682,692.57,2025-06-29,Bank Transfer
3500,4538,840.48,2024-07-19,Credit Card
3501,3439,279.39,2023-08-12,Credit Card
3502,4653,569.38,2024-06-20,PayPal
3503,2796,167.97,2025-04-23,Credit Card
3504,12,377.52,2025-05-19,PayPal
3505,3941,782.98,2024-06-23,Bank Transfer
3506,1585,841.79,2024-03-16,Credit Card
3507,1535,646.81,2024-09-21,PayPal
3508,889,68.9,2023-12-22,Credit Card
3509,2510,487.89,2024-04-16,Bank Transfer
3510,3481,619.96,2024-03-02,PayPal
3511,2058,107.8,2025-07-05,PayPal
3512,2228,637.95,2025-02-13,Credit Card
3513,4803,153.0,2023-11-22,PayPal
3514,1635,753.15,2025-01-12,Bank Transfer
3515,3293,548.55,2025-04-16,Credit Card
3516,4929,470.96,2024-05-20,PayPal
3517,4631,591.51,2023-08-16,Bank Transfer
3518,4621,738.02,2024-06-09,PayPal
3519,2924,479.92,2024-05-20,PayPal
3520,788,746.96,2024-12-08,PayPal
3521,3113,983.13,2024-06-22,PayPal
3522,3866,866.89,2024-05-28,Bank Transfer
3523,1608,578.59,2024-02-29,Credit Card
3524,2007,212.64,2025-05-15,PayPal
3525,2661,185.68,2024-12-23,Credit Card
3526,376,87.35,2025-05-23,PayPal
3527,2754,501.05,2025-01-11,Bank Transfer
3528,2924,305.56,2024-06-14,PayPal
3529,3862,152.71,2024-08-10,Credit Card
3530,1976,296.72,2023-07-27,Credit Card
3531,4363,272.36,2023-10-22,PayPal
3532,2732,891.17,2024-07-26,Credit Card
3533,4040,649.23,2025-02-02,PayPal
3534,1865,221.85,2023-07-25,PayPal
3535,3530,425.02,2024-04-24,Credit Card
3536,4608,116.8,2023-11-06,Credit Card
3537,135,830.15,2023-10-19,Credit Card
3538,625,61.1,2023-09-19,Credit Card
3539,846,200.49,2024-08-04,Bank Transfer
3540,4630,388.75,2024-11-07,Credit Card
3541,1123,437.3,2025-03-26,Bank Transfer
3542,1895,690.67,2023-11-14,PayPal
3543,3365,222.96,2024-01-02,Bank Transfer
3544,360,480.14,2024-12-28,Bank Transfer
3545,1680,157.82,2023-11-09,PayPal
3546,3827,405.36,2024-04-26,PayPal
3547,3379,697.51,2024-12-13,Credit Card
3548,4383,178.14,2025-04-10,Credit Card
3549,595,934.91,2024-12-27,Credit Card
3550,841,159.93,2024-11-13,PayPal
3551,4494,44.8,2024-02-24,Bank Transfer
3552,3615,598.61,2024-12-05,Bank Transfer
3553,1112,781.64,2024-04-09,Credit Card
3554,1809,244.08,2025-06-12,Bank Transfer
3555,1758,894.33,2024-01-31,PayPal
3556,1790,419.96,2025-05-20,Credit Card
3557,3039,144.19,2024-03-19,Credit Card
3558,794,575.53,2023-07-22,PayPal
3559,300,204.63,2024-01-15,Credit Card
3560,2101,958.85,2024-01-03,Credit Card
3561,96,587.56,2025-03-07,Bank Transfer
3562,4813,19.88,2024-08-04,PayPal
3563,3352,470.2,2025-01-05,PayPal
3564,986,608.87,2024-08-09,Credit Card
3565,2298,39.72,2023-12-26,Bank Transfer
3566,4823,104.82,2025-06-27,Bank Transfer
3567,3686,250.96,2024-10-05,Bank Transfer
3568,1713,340.2,2025-03-23,Credit Card
3569,766,799.96,2025-05-21,PayPal
3570,2792,966.04,2025-03-10,Credit Card
3571,1940,35.74,2024-09-09,Credit Card
3572,974,466.78,2025-04-13,PayPal
3573,767,619.18,2023-12-16,PayPal
3574,2051,98.58,2024-04-16,Credit Card
3575,4902,755.11,2023-11-23,Bank Transfer
3576,4399,44.26,2025-07-14,Credit Card
3577,1976,456.96,2024-05-23,Credit Card
3578,362,168.65,2025-04-30,Credit Card
3579,3900,118.07,2025-01-02,PayPal
3580,2270,545.13,2024-12-31,Credit Card
3581,4433,386.87,2023-07-26,PayPal
3582,1369,50.84,2025-04-10,PayPal
3583,53,514.22,2025-05-12,Bank Transfer
3584,4011,885.75,2024-11-09,Credit Card
3585,1773,658.54,2025-05-28,Credit Card
3586,3374,500.66,2024-02-18,PayPal
3587,2710,193.78,2024-12-05,Bank Transfer
3588,820,34.7,2024-03-16,Credit Card
3589,727,825.39,2024-07-19,Bank Transfer
3590,4127,323.05,2024-12-09,Credit Card
3591,4775,922.83,2025-05-01,PayPal
3592,1879,775.74,2024-05-25,PayPal
3593,4716,746.05,2025-05-24,Bank Transfer
3594,2275,794.42,2024-10-07,Credit Card
3595,1,998.81,2025-04-05,PayPal
3596,3499,119.85,2024-03-20,Credit Card
3597,2859,175.51,2024-10-20,PayPal
3598,2924,809.67,2024-07-20,Credit Card
3599,3706,964.77,2024-02-02,Credit Card
3600,4558,479.22,2024-09-04,PayPal
3601,1346,16.23,2025-05-02,Credit Card
3602,221,264.27,2025-06-12,Credit Card
3603,799,252.43,2025-06-22,Credit Card
3604,4684,63.26,2023-08-16,Credit Card
3605,175,978.59,2024-12-04,Bank Transfer
3606,2255,826.8,2025-06-13,Credit Card
3607,1578,761.98,2025-02-20,Bank Transfer
3608,1410,300.2,2025-04-19,Credit Card
3609,1286,788.65,2025-03-30,PayPal
3610,1919,903.37,2024-12-06,Bank Transfer
3611,371,191.83,2025-05-27,PayPal
3612,1470,152.78,2024-09-02,Credit Card
3613,1605,651.47,2024-02-13,Credit Card
3614,1713,25.24,2024-03-16,Credit Card
3615,1620,348.9,2024-08-29,Credit Card
3616,1087,222.53,2023-07-30,PayPal
3617,2417,591.84,2024-10-26,Credit Card
3618,3776,757.78,2024-05-16,Bank Transfer
3619,502,150.5,2025-01-18,Bank Transfer
3620,3683,735.24,2025-06-01,Credit Card
3621,1849,937.15,2024-02-25,Credit Card
3622,1102,733.12,2024-06-09,Bank Transfer
3623,258,587.51,2025-06-26,Credit Card
3624,966,312.04,2024-03-02,Bank Transfer
3625,1673,825.06,2025-01-25,Credit Card
3626,3004,799.86,2024-05-25,Credit Card
3627,2455,479.72,2023-12-17,PayPal
3628,3538,188.49,2025-05-19,Bank Transfer
3629,1261,620.85,2024-03-29,Credit Card
3630,519,216.16,2024-05-20,PayPal
3631,1304,190.81,2024-02-08,Bank Transfer
3632,3881,645.14,2023-12-25,PayPal
3633,3098,359.59,2023-10-14,Credit Card
3634,63,103.43,2025-04-08,Bank Transfer
3635,1404,923.72,2025-05-19,Credit Card
3636,3069,475.62,2023-12-18,Credit Card
3637,288,88.11,2023-12-11,Credit Card
3638,4367,470.96,2024-08-17,Bank Transfer
3639,1435,820.16,2023-12-16,Credit Card
3640,3444,723.0,2024-11-15,Credit Card
3641,890,33.87,2024-11-16,Bank Transfer
3642,695,970.97,2024-12-02,Bank Transfer
3643,1291,142.6,2025-02-10,Bank Transfer
3644,1735,948.54,2024-10-21,PayPal
3645,600,828.89,2024-05-13,PayPal
3646,1260,365.5,2023-08-18,Credit Card
3647,3401,544.65,2025-02-05,PayPal
3648,889,120.83,2023-10-19,Credit Card
3649,3561,46.68,2023-10-15,Credit Card
3650,1879,114.71,2025-01-22,PayPal
3651,1362,579.22,2024-01-07,PayPal
3652,2181,119.34,2025-03-03,Bank Transfer
3653,4262,955.53,2025-02-21,Bank Transfer
3654,4547,541.65,2024-03-14,Bank Transfer
3655,4349,922.97,2024-05-05,PayPal
3656,4848,100.01,2023-08-01,Bank Transfer
3657,4798,807.37,2024-02-11,PayPal
3658,2704,545.09,2025-02-09,Credit Card
3659,3712,410.56,2023-09-16,Bank Transfer
3660,1290,759.87,2024-01-18,Bank Transfer
3661,4869,292.68,2024-05-26,PayPal
3662,4366,610.58,2024-11-30,PayPal
3663,4648,540.5,2024-08-11,Bank Transfer
3664,1767,419.49,2023-08-14,PayPal
3665,3679,484.18,2024-03-12,Credit Card
3666,3481,433.68,2024-09-24,Bank Transfer
3667,1411,880.02,2025-01-15,PayPal
3668,3647,980.86,2024-12-16,Bank Transfer
3669,2288,677.72,2025-03-04,Bank Transfer
3670,2587,135.63,2025-05-22,Credit Card
3671,2132,468.97,2024-11-13,Credit Card
3672,4967,999.14,2023-11-14,Credit Card
3673,1755,908.78,2023-12-26,PayPal
3674,165,505.2,2024-11-25,PayPal
3675,1608,276.54,2023-11-20,Bank Transfer
3676,3325,461.62,2024-01-04,Credit Card
3677,2422,33.4,2025-01-17,Credit Card
3678,3077,751.71,2024-04-10,Bank Transfer
3679,4387,443.94,2024-01-20,Credit Card
3680,3809,660.78,2024-10-28,Credit Card
3681,746,976.66,2024-04-16,PayPal
3682,4763,976.95,2025-05-12,Bank Transfer
3683,945,118.44,2025-02-01,Bank Transfer
3684,1039,42.2,2023-12-05,PayPal
3685,441,298.66,2024-08-11,PayPal
3686,1883,847.91,2024-05-08,Bank Transfer
3687,4371,139.32,2024-12-08,Credit Card
3688,928,442.81,2025-05-16,PayPal
3689,4589,53.18,2023-12-24,PayPal
