review_id,customer_id,product_id,rating,review_text,review_date
2665,859,73,2,Bill player green per three decide.,2024-11-06
2666,433,2,5,Notice consider miss ago land.,2023-11-26
2667,266,132,5,Bank wish four foot report every in fall.,2024-01-26
2668,13,285,3,Trouble according measure.,2023-10-21
2669,32,249,2,Run decision central.,2024-03-28
2670,66,42,5,Will another either past.,2024-07-06
2671,584,16,4,Term from day point field example world upon.,2025-06-17
2672,66,117,1,Any seem interest.,2023-09-09
2673,682,197,3,Others prepare democratic sing recent training.,2024-10-22
2674,794,174,5,Different listen professor worry not.,2023-08-14
2675,873,117,2,Side concern past network.,2023-08-02
2676,666,146,3,Cold letter toward.,2023-09-01
2677,953,250,3,Type fast task think then another pattern.,2025-04-12
2678,754,193,2,Card head age one.,2024-02-21
2679,933,152,1,Floor may commercial tend term PM ball return.,2024-09-25
2680,325,46,2,Reveal particular make game society serious.,2023-08-15
2681,298,130,5,Call explain they meet subject would room six.,2024-12-12
2682,877,150,5,Role quality always service situation by.,2023-08-15
2683,133,74,4,Father effort sort place subject real capital.,2025-01-30
2684,800,241,2,Big sell education attack contain wrong style.,2025-03-03
2685,409,59,5,Be relate lot majority receive almost.,2024-12-24
2686,741,299,3,Audience become unit half avoid million.,2024-01-01
2687,59,225,3,Radio report that government become.,2024-08-07
2688,727,152,3,Point its herself four available.,2024-10-28
2689,916,173,2,Later property send grow other cut court.,2025-03-07
2690,895,112,3,House direction cup economic believe station.,2025-05-16
2691,449,33,1,Explain conference front exactly glass.,2024-06-16
2692,567,152,2,Generation edge analysis more require environment alone color.,2024-07-26
2693,840,187,5,Arm car market her per majority soon.,2025-02-23
2694,983,298,3,Heavy write history seat car since.,2024-09-28
2695,153,189,5,Mean arm career drug late.,2024-01-24
2696,873,182,1,Whose challenge order firm hospital finally.,2024-07-17
2697,298,8,3,Work movement add leg hand couple.,2023-11-12
2698,77,287,4,Public stock wrong painting why a through.,2025-01-23
2699,126,27,5,Necessary gas call fast during charge.,2024-08-20
2700,432,26,5,Theory low show often score.,2023-12-21
2701,891,75,4,Compare toward garden find decide political.,2024-09-28
2702,287,10,5,Play summer reduce politics both at.,2024-04-14
2703,211,219,5,South reflect phone quickly adult.,2024-03-06
2704,278,299,5,Clearly tell system smile practice.,2024-06-05
2705,781,180,1,Conference brother south west entire.,2025-02-15
2706,706,157,5,Use support prepare.,2023-09-16
2707,177,241,4,Arrive later soon.,2024-11-09
2708,311,101,4,Operation forward prove.,2023-10-31
2709,984,162,2,Admit budget set picture.,2025-06-14
2710,677,218,3,Late way discover painting beat several.,2024-05-22
2711,725,131,2,Claim toward indeed thousand idea thing ball improve.,2025-02-28
2712,863,70,4,Between firm they continue factor.,2024-10-29
2713,72,230,2,Present everyone three different that even rich.,2025-05-14
2714,857,72,3,Maybe hear soldier wear question relate unit.,2023-09-12
2715,126,131,4,Kind fact week admit painting local.,2024-12-26
2716,260,105,4,People arm rest interview kid factor support.,2023-12-04
2717,900,212,1,Out sister nothing recently training.,2025-02-27
2718,485,48,1,Present action believe interesting.,2024-04-12
2719,325,20,3,Find choose for recently air.,2023-08-19
2720,899,13,4,Or last ok support western only.,2024-09-02
2721,299,290,5,Bring mouth drug nothing add reason protect.,2024-05-04
2722,675,267,4,Close specific these admit total.,2025-05-13
2723,406,82,2,High pressure suddenly push blue clear.,2024-11-13
2724,966,134,4,Big get kind.,2024-05-27
2725,447,166,5,Run walk positive.,2023-09-30
2726,148,30,1,Speak eight something.,2023-07-30
2727,282,268,3,Imagine reach big.,2023-08-18
2728,932,60,4,Do religious then but news exist.,2024-05-01
2729,771,136,1,Expert education meet.,2025-05-07
2730,541,221,4,Many produce if talk majority.,2023-11-30
2731,150,153,2,Same in serious treatment.,2024-05-28
2732,130,227,1,Top perhaps political method would town blood others.,2023-11-03
2733,235,22,4,Light its enough treatment process.,2024-04-29
2734,976,78,2,Single shake professional.,2025-06-27
2735,864,102,4,Force fire live media expect series service trip.,2025-06-10
2736,64,215,4,Service father perhaps mention.,2023-11-20
2737,660,4,1,No white rise sort fund.,2025-07-08
2738,436,226,2,Positive hold right cultural difference memory interview.,2025-01-23
2739,917,152,5,Might point issue small pressure almost what toward.,2024-05-09
2740,904,58,4,Feeling meeting happen miss table.,2025-04-22
2741,301,252,2,Degree back include sound wear positive.,2024-12-16
2742,130,31,1,Family could may throw involve many message star.,2025-04-27
2743,761,220,3,Whether region model across reduce figure.,2024-09-06
2744,76,7,1,Letter firm letter option require middle.,2024-12-09
2745,816,86,2,Police station theory sometimes learn hundred answer.,2025-04-09
2746,82,89,1,Response still event memory.,2025-06-28
2747,433,186,5,Blue sense at turn.,2024-01-29
2748,943,87,1,Decision piece lot run laugh soon office.,2024-12-13
2749,524,172,4,Hair establish because.,2024-11-13
2750,268,166,4,Support to then drug.,2024-05-18
2751,410,104,4,Still occur life enter policy set other.,2024-11-15
2752,57,42,1,Produce leave loss reach send management.,2024-09-14
2753,230,97,4,Perform fish skin white training admit threat.,2024-04-16
2754,531,131,2,Former difficult mean home art.,2024-06-20
2755,827,48,3,Whether decide play.,2024-04-01
2756,973,231,4,Take force Congress.,2023-12-14
2757,965,216,5,Building car weight federal beat nor.,2023-09-14
2758,612,96,5,Around risk identify necessary let likely continue understand.,2024-01-12
2759,829,96,5,Want floor cut note man clear.,2025-02-07
2760,357,280,5,Participant sell head next front act government.,2024-10-13
2761,101,15,4,Note society respond actually forget.,2024-12-12
2762,643,295,4,Memory minute whatever remain.,2025-07-09
2763,719,178,4,Owner successful understand carry early.,2024-03-18
2764,347,154,2,Figure player team collection official.,2024-04-16
2765,629,36,1,Billion analysis very upon indeed.,2024-12-01
2766,153,252,5,Condition on edge data other tree indeed.,2025-02-14
2767,244,190,2,My off imagine letter reflect itself.,2025-07-19
2768,286,137,2,Democratic find trip defense.,2023-09-26
2769,942,17,3,Clear popular military over away clear.,2024-04-04
2770,706,50,4,Budget whether usually position example.,2024-08-08
2771,433,199,5,Paper effort open politics fill wrong.,2024-06-10
2772,401,127,2,Foot while name style.,2024-03-19
2773,327,230,2,Decide peace sing animal room involve government amount.,2025-07-17
2774,151,19,3,Shoulder soon a student.,2025-01-16
2775,67,180,4,Note kitchen gun leader whose positive.,2024-05-11
2776,866,282,4,Method leave fight although little teacher.,2024-12-31
2777,772,138,5,Investment take probably allow popular international.,2025-05-23
2778,508,284,4,Act debate large fall another.,2023-11-25
2779,294,85,4,Force administration knowledge attack sense improve.,2023-10-18
2780,435,284,1,Per suggest minute state though officer sure oil.,2024-06-25
2781,264,59,4,Benefit dinner him attorney audience beautiful stay case.,2023-09-04
2782,333,229,1,Election sister want indeed note traditional.,2024-09-19
2783,193,97,4,Behavior nor above both answer need.,2024-09-13
2784,780,105,4,Cultural class I everyone cultural represent space.,2023-10-22
2785,948,109,1,Dark body ago make fine join.,2024-11-21
2786,240,208,3,Bad federal field boy cut media indeed.,2025-07-01
2787,101,53,5,Weight expect will idea condition.,2025-03-17
2788,970,14,5,Weight what artist opportunity serious thing middle.,2024-10-12
2789,444,279,3,Million class keep interest trade exist.,2023-08-10
2790,771,84,4,Improve find budget anyone matter third.,2024-04-11
2791,887,300,5,General nearly lawyer operation state movement.,2024-01-20
2792,277,217,2,Key me hold against.,2024-09-24
2793,595,182,3,Outside avoid bag rest seek father.,2025-01-03
2794,812,223,4,Article camera natural.,2025-02-02
2795,323,56,5,Player early care north responsibility.,2024-07-10
2796,10,70,3,Attention generation million customer mind late.,2023-12-13
2797,441,32,2,Yet thousand reduce talk buy law.,2023-10-03
2798,35,196,2,Where he mouth health upon car apply.,2024-04-05
2799,798,146,3,Deal too day west serious last.,2023-10-29
2800,332,198,2,Officer worker action unit six local as.,2024-10-30
2801,662,143,5,Agree marriage event investment white cold.,2024-04-09
2802,842,210,5,Participant teacher environmental agent teach tend.,2025-01-01
2803,295,246,1,Participant stand as a region participant your.,2024-06-05
2804,106,193,1,Light then raise once student improve.,2024-01-08
2805,99,133,5,Weight side citizen opportunity.,2024-07-15
2806,708,238,2,Listen central lose simple enjoy water.,2024-12-30
2807,903,285,3,Rock general news affect seat really hundred alone.,2023-09-14
2808,219,183,1,National either staff debate.,2025-02-21
2809,488,196,2,Popular final remain size.,2024-07-11
2810,951,87,4,Matter vote international where painting significant.,2025-02-19
2811,669,170,2,Your citizen baby actually relationship red evening team.,2024-02-15
2812,107,25,3,Product federal white painting break.,2024-01-05
2813,954,285,3,Husband black parent ask.,2025-02-21
2814,230,134,3,Necessary until upon reality meet hit.,2024-03-12
2815,658,181,2,Leg health onto lawyer market director radio share.,2023-12-28
2816,691,30,3,Onto and go likely movie.,2025-07-15
2817,298,40,4,Last air building girl occur.,2025-05-16
2818,657,157,1,Old radio production heart.,2024-03-16
2819,436,127,1,Response hand opportunity forget health.,2025-03-20
2820,761,294,3,Simple turn parent story.,2025-05-25
2821,907,298,3,Life his pretty send.,2023-10-14
2822,809,290,5,Population player system community others purpose cold.,2025-07-10
2823,248,80,2,Task agree model politics.,2025-05-16
2824,648,183,2,Subject recent fear well beat able affect.,2025-01-03
2825,108,240,1,Matter not career.,2025-06-05
2826,776,8,5,Drop eight trouble.,2024-01-26
2827,701,298,1,Call where seek.,2023-11-11
2828,13,297,5,Threat dark peace outside color health big.,2024-07-13
2829,970,88,3,Debate garden eye picture present participant.,2025-05-10
2830,509,264,1,Trip drug stuff part smile sing.,2024-10-06
2831,557,222,4,Threat skin professional even hand camera table.,2024-04-26
2832,613,62,1,Part man agree page.,2024-07-30
2833,869,5,5,Now include grow conference less society.,2024-09-05
2834,701,74,1,Discover American be through life.,2023-10-22
2835,47,267,4,Such pass case box religious production whatever.,2024-08-21
2836,655,177,1,Door while beautiful different.,2023-10-17
2837,496,172,4,Picture leg add resource perform site.,2025-05-15
2838,549,55,4,Sister safe value each reach represent light look.,2024-06-26
2839,439,129,4,Reach foreign full follow other.,2024-11-27
2840,591,123,4,News represent trial their especially month.,2024-05-01
2841,856,271,5,Institution media car.,2025-04-14
2842,701,79,2,Argue mind drive.,2025-01-22
2843,768,166,1,City resource language beat citizen score home.,2025-03-25
2844,329,171,2,Perform shoulder baby seven instead experience dark.,2023-10-08
2845,464,73,1,Note option candidate those.,2023-08-14
2846,766,6,4,Whether certain wonder.,2023-08-20
2847,385,127,3,News pretty team hope rest a material.,2024-08-24
2848,55,96,3,During analysis fight so.,2024-02-27
2849,115,278,2,Investment listen together general TV.,2024-11-22
2850,571,210,5,Camera language require action turn.,2023-09-26
2851,820,173,2,Interview doctor player ground debate under school remember.,2023-11-26
2852,785,289,2,View else gas of watch myself play.,2024-03-01
2853,540,61,4,Entire everybody mission play simple meeting.,2023-12-28
2854,233,275,3,Stock instead since thing particularly southern suggest.,2024-11-14
2855,15,63,2,Detail thus beat American throw seat.,2024-10-23
2856,281,289,3,Strategy water fire support.,2024-12-21
2857,110,271,3,Chance various personal put game should seem.,2023-10-29
2858,713,19,1,Camera their near rise together.,2023-07-27
2859,690,179,2,Film view ok big.,2024-03-18
2860,331,96,3,Alone serious out near scientist involve book.,2024-03-11
2861,650,272,2,Town center now agreement light nature.,2025-01-01
2862,880,106,2,Little leave someone small expert.,2024-10-02
2863,991,22,2,Allow hold pick recent.,2025-06-26
2864,285,174,1,Large fly worry.,2023-12-11
2865,655,100,1,Exist rule maintain to democratic consider.,2025-02-13
2866,291,8,1,Protect mission support name movement plan probably avoid.,2023-07-23
2867,501,222,2,Meet act wind about short financial.,2025-06-04
2868,314,251,3,Family organization hand statement remember speech treat.,2024-01-18
2869,858,113,3,Soldier boy seem particularly Republican democratic.,2024-12-28
2870,511,8,4,Drop condition month so.,2025-07-01
2871,247,278,4,Hundred evening tend ahead fund election.,2024-04-19
2872,244,116,3,Hour unit before everything stay maybe.,2023-11-14
2873,274,28,5,While fight enter top none.,2025-06-22
2874,719,117,1,Best person let across cold social.,2024-05-16
2875,229,288,3,Social accept natural three book structure quality.,2024-11-05
2876,381,270,5,Avoid drive rich scientist law far well.,2025-03-18
2877,671,149,5,Stay writer feel short.,2025-06-13
2878,850,10,5,Control energy less plant cell.,2023-07-27
2879,669,54,3,Sure follow learn consumer relate structure.,2024-07-25
2880,878,221,5,Wonder organization yes against you.,2024-06-14
2881,624,244,4,Its city finish mission score.,2025-04-02
2882,481,238,4,Hold to truth water its argue.,2024-12-25
2883,255,206,1,Man local wear his record.,2025-04-03
2884,443,73,2,Provide born us water often rise beautiful all.,2024-02-10
2885,778,34,1,Claim where concern fast often try foot.,2024-02-03
2886,618,298,4,Imagine bad challenge think.,2023-11-16
