"review_id","customer_id","product_id","rating","review_text","review_date","rating_language"
2470,996,295,3,"Sea both sit family must quite.","2024-08-06","Normal"
2471,540,177,3,"Current movie adult.","2023-11-25","Normal"
2472,803,116,3,"Benefit break reduce special look general sound.","2024-10-28","Normal"
2473,776,50,1,"Factor director sign also whose heavy green shake.","2024-11-25","Very Bad"
2474,386,22,5,"Include nothing more challenge treat wide trade.","2023-09-05","Perfect"
2475,491,10,2,"Must realize air action key.","2025-04-21","Bad"
2476,101,36,2,"Shoulder food beyond money address these.","2024-04-14","Bad"
2477,56,236,4,"Away pressure speak measure hit available floor.","2024-03-09","Good"
2478,407,93,5,"Care store special begin pattern would newspaper.","2024-01-27","Perfect"
2479,425,166,5,"Town black subject.","2024-09-07","Perfect"
2480,335,33,1,"Agency pretty believe sister tend.","2024-02-28","Very Bad"
2481,761,116,3,"Structure contain reality make line present trial teach.","2024-03-24","Normal"
2482,434,204,4,"Remember bring sound sit their meet however.","2025-05-03","Good"
2483,23,87,3,"Sometimes reduce item before friend.","2023-09-10","Normal"
2484,173,80,2,"We particular thought point.","2023-09-28","Bad"
2485,302,100,3,"Apply eight field direction somebody cup crime mother.","2024-03-16","Normal"
2486,596,279,1,"Poor apply wonder.","2025-01-10","Very Bad"
2487,172,10,4,"Feel field pull need other.","2024-10-30","Good"
2488,991,39,3,"Bank together behavior.","2023-09-19","Normal"
2489,198,111,2,"As manager tree.","2024-11-17","Bad"
2490,376,230,5,"Something week certain just cover.","2025-05-16","Perfect"
2491,905,17,2,"Early current understand system.","2024-01-02","Bad"
2492,457,91,1,"Cost condition can machine life raise.","2025-05-16","Very Bad"
2493,451,16,2,"Girl yourself of.","2024-04-03","Bad"
2494,455,290,5,"Impact plan who statement.","2024-11-19","Perfect"
2495,295,287,3,"Church interest affect wish smile.","2023-12-01","Normal"
2496,84,47,1,"Attack list visit.","2023-08-03","Very Bad"
2497,681,160,1,"Major service above.","2024-11-17","Very Bad"
2498,309,3,4,"Discover quite exactly feel anyone necessary lawyer.","2024-02-27","Good"
2499,594,39,5,"All contain senior.","2025-07-15","Perfect"
2500,45,142,4,"Leave decade power defense.","2024-08-03","Good"
2501,377,199,4,"Could then get meet medical black loss.","2025-04-29","Good"
2502,483,199,4,"Result low way control international artist total.","2024-08-15","Good"
2503,88,43,3,"Fall magazine threat.","2023-12-02","Normal"
2504,511,121,3,"Make admit physical meet allow.","2025-02-21","Normal"
2505,346,207,1,"Certainly how necessary Democrat stay evening dream.","2024-02-23","Very Bad"
2506,197,19,1,"Enter book skin pretty follow image.","2024-10-25","Very Bad"
2507,155,239,3,"Live actually himself.","2024-01-18","Normal"
2508,132,254,2,"As speech generation care.","2024-12-22","Bad"
2509,731,74,3,"Sell other American real.","2024-06-22","Normal"
2510,508,252,4,"Central pay leave almost protect.","2024-10-31","Good"
2511,885,81,4,"Create tell marriage nothing whatever woman.","2025-06-07","Good"
2512,699,19,1,"Already top camera environment.","2025-01-09","Very Bad"
2513,640,145,2,"Whatever guess end election.","2023-11-15","Bad"
2514,953,187,4,"Main carry field toward east.","2024-02-04","Good"
2515,633,25,4,"Natural election notice court body.","2024-03-05","Good"
2516,868,293,2,"Anyone money father not body support.","2024-10-12","Bad"
2517,856,283,2,"President culture upon job close machine.","2024-05-23","Bad"
2518,506,4,4,"Good indeed view establish himself.","2024-01-01","Good"
2519,711,223,1,"Realize process development image her season.","2025-01-06","Very Bad"
2520,812,105,3,"But clear hear size write last same.","2024-02-14","Normal"
2521,694,180,2,"Base treatment foreign attention study discover.","2025-07-05","Bad"
2522,787,118,3,"Other analysis worry well manager measure.","2025-05-15","Normal"
2523,357,124,4,"Speak story evening draw.","2023-09-28","Good"
2524,168,106,3,"Particular never by help blood ok yeah.","2025-02-10","Normal"
2525,404,186,1,"Art specific hope somebody guy region beat.","2024-11-22","Very Bad"
2526,125,14,3,"Oil likely school resource force.","2025-05-05","Normal"
2527,324,58,1,"Eat manage something lose painting.","2025-06-24","Very Bad"
2528,540,206,4,"Himself suffer less product relationship.","2024-07-12","Good"
2529,476,96,2,"Strategy pass lot find.","2024-12-17","Bad"
2530,967,216,2,"See mother north kind itself.","2025-06-27","Bad"
2531,935,68,5,"Performance father stuff.","2023-07-23","Perfect"
2532,536,167,3,"Deep hold fish produce you.","2024-12-14","Normal"
2533,640,35,4,"Night war watch again place design police.","2024-06-18","Good"
2534,721,19,4,"Option indicate tell.","2024-08-20","Good"
2535,932,160,1,"Charge give yes billion.","2025-04-11","Very Bad"
2536,865,296,3,"About later itself fish stay thousand.","2025-02-07","Normal"
2537,947,140,5,"If only politics writer prevent history occur.","2025-03-16","Perfect"
2538,537,194,2,"Half mind war score get choice rock.","2023-08-19","Bad"
2539,610,62,3,"Boy number positive situation hold situation door.","2024-08-29","Normal"
2540,827,249,2,"Evening ground book investment boy animal onto.","2023-12-31","Bad"
2541,732,126,4,"Color face face gun inside drive.","2024-06-26","Good"
2542,119,19,3,"Identify court letter best worker rich.","2023-08-08","Normal"
2543,411,186,5,"Speak center arrive reach political investment half.","2025-05-17","Perfect"
2544,836,39,3,"Bed meeting become summer get.","2023-09-06","Normal"
2545,747,174,1,"Room hotel behind remember spend sport move learn.","2025-01-28","Very Bad"
2546,568,52,4,"Trip management machine actually point notice.","2024-11-16","Good"
2547,883,106,5,"Natural respond note that resource ahead.","2024-04-04","Perfect"
2548,256,114,2,"According partner between fear drive bring parent.","2025-05-28","Bad"
2549,102,65,4,"Wall record Mrs.","2023-11-11","Good"
2550,489,16,3,"Bill where others mind series teacher.","2024-11-18","Normal"
2551,995,203,4,"Wait direction everyone audience network mention.","2024-11-18","Good"
2552,109,227,4,"Thought if generation reduce partner anything.","2024-10-19","Good"
2553,325,104,2,"Without modern strategy each.","2024-11-06","Bad"
2554,887,29,1,"Often at season learn.","2025-03-22","Very Bad"
2555,981,77,4,"Sport modern half.","2023-10-02","Good"
2556,117,151,1,"Fly yes mother.","2025-05-16","Very Bad"
2557,96,1,3,"Include buy hour.","2023-12-31","Normal"
2558,69,245,4,"Table popular around field wait plan join.","2024-09-19","Good"
2559,265,159,1,"Anyone sing watch.","2025-02-05","Very Bad"
2560,167,48,1,"Compare Democrat three weight later prove.","2025-07-17","Very Bad"
2561,741,104,4,"Bad close from.","2024-03-09","Good"
2562,270,174,3,"Run economy try account message subject.","2024-02-13","Normal"
2563,119,291,1,"Already lay government recently.","2024-10-16","Very Bad"
2564,161,215,5,"Pressure western practice weight.","2023-09-22","Perfect"
2565,300,213,4,"People on politics radio maintain seem thousand.","2024-01-20","Good"
2566,719,173,3,"Sure little student visit identify close.","2024-04-23","Normal"
2567,826,123,1,"Can among color happen paper.","2025-04-07","Very Bad"
2568,513,122,1,"Show pick thing there.","2025-03-18","Very Bad"
2569,320,289,1,"Hear bed some nearly.","2024-01-30","Very Bad"
2570,374,26,5,"Pretty determine model want blood.","2024-08-12","Perfect"
2571,909,114,2,"Science drive person above.","2024-09-11","Bad"
2572,313,197,3,"Feeling power detail girl expect yourself.","2024-08-06","Normal"
2573,990,116,4,"Peace court participant trial success ok people year.","2024-01-11","Good"
2574,427,265,5,"Into much research I person past.","2024-05-26","Perfect"
2575,451,186,2,"Let question recognize whom successful feel feel day.","2024-07-28","Bad"
2576,223,247,3,"Board dream into reach discussion.","2024-10-15","Normal"
2577,77,143,5,"Information Republican imagine appear.","2025-02-22","Perfect"
2578,938,103,4,"Campaign TV paper compare mean I.","2024-08-20","Good"
2579,689,114,2,"Everybody prevent activity leave material.","2024-11-02","Bad"
2580,958,52,4,"Western push executive project range customer.","2023-08-22","Good"
2581,209,164,5,"Build eye chair score.","2025-03-03","Perfect"
2582,455,259,2,"Beyond Mr traditional likely individual mouth onto.","2024-07-20","Bad"
2583,77,10,5,"Ground source six way.","2025-07-14","Perfect"
2584,946,6,4,"Exactly than cup.","2024-03-25","Good"
2585,759,15,4,"Wonder nature alone not.","2024-04-24","Good"
2586,482,283,4,"Third stage effort left expert.","2024-01-12","Good"
2587,918,153,4,"Picture manage section fill.","2024-03-03","Good"
2588,862,53,3,"Professor effort professor possible.","2024-02-10","Normal"
2589,907,201,3,"Likely culture trouble away late detail four.","2023-11-14","Normal"
2590,732,73,1,"Might table near.","2024-03-05","Very Bad"
2591,271,194,2,"Recognize turn life agent.","2024-04-06","Bad"
2592,95,250,2,"Follow rather others institution.","2025-06-06","Bad"
2593,588,185,3,"Piece two try.","2024-06-28","Normal"
2594,913,23,4,"Modern place community thousand truth purpose by spend.","2025-06-12","Good"
2595,945,48,1,"City place despite performance example already.","2023-09-02","Very Bad"
2596,1,159,3,"City realize protect himself article arrive build.","2024-10-20","Normal"
2597,699,221,3,"Agree community person save born.","2024-10-14","Normal"
2598,420,266,1,"Figure meet protect cup way strong network.","2024-02-08","Very Bad"
2599,412,124,2,"Good society item another cause cost hotel.","2024-08-22","Bad"
2600,612,63,4,"Go argue policy culture might year heavy guess.","2024-05-11","Good"
2601,329,138,3,"Space agree direction.","2023-08-15","Normal"
2602,318,201,1,"Old month player voice level open.","2024-03-11","Very Bad"
2603,927,186,2,"Author young collection condition important wonder high.","2023-11-05","Bad"
2604,967,3,5,"Minute anything any across nation model would.","2024-12-14","Perfect"
2605,326,10,2,"Their from already charge American either.","2024-03-24","Bad"
2606,671,116,4,"Adult this career season improve.","2024-05-26","Good"
2607,55,296,3,"Year around question cover hotel physical.","2025-01-04","Normal"
2608,556,131,4,"Player stuff begin everyone.","2025-07-10","Good"
2609,361,190,3,"Build material career.","2023-08-08","Normal"
2610,488,185,2,"True until trade agent you table.","2023-12-24","Bad"
2611,759,262,5,"Cause activity discover interest start sound talk second.","2025-07-19","Perfect"
2612,834,149,2,"Usually organization across word along wide.","2024-04-27","Bad"
2613,6,199,4,"Everything point in man science sea.","2025-02-18","Good"
2614,197,148,4,"Check board hotel green never two hour.","2024-04-16","Good"
2615,261,83,3,"Tv citizen relationship across.","2025-02-23","Normal"
2616,8,31,4,"Affect last usually image floor maintain experience.","2024-11-23","Good"
2617,915,51,2,"Heart trouble head compare front over southern.","2024-09-03","Bad"
2618,126,258,4,"Attorney better night beat director window require history.","2024-03-10","Good"
2619,666,55,3,"Share job hour international indeed human industry.","2025-07-01","Normal"
2620,815,11,3,"Indicate usually nor material your sing research.","2024-03-22","Normal"
2621,93,72,3,"Writer list establish respond speak occur fight simply.","2025-02-07","Normal"
2622,956,110,3,"Rule national husband example ten million decision world.","2024-12-04","Normal"
2623,505,87,1,"Whose close experience already cost military sing address.","2025-01-18","Very Bad"
2624,413,2,2,"Low blood attorney any teach.","2024-07-31","Bad"
2625,905,49,3,"Now range unit large return.","2024-12-18","Normal"
2626,929,193,5,"Know name hour thus find prevent sea.","2025-04-09","Perfect"
2627,92,179,5,"Discover score brother early down drug.","2023-09-07","Perfect"
2628,473,54,5,"Require card training which.","2024-02-01","Perfect"
2629,30,268,2,"Sister me lawyer would box.","2024-02-29","Bad"
2630,397,281,5,"Ten with where piece provide.","2024-01-14","Perfect"
2631,107,4,4,"Area prepare probably.","2024-07-28","Good"
2632,212,208,3,"Much town wrong author.","2023-11-23","Normal"
2633,666,9,5,"Kid sea miss.","2024-09-21","Perfect"
2634,898,58,3,"Contain institution through join rise help reflect.","2023-07-28","Normal"
2635,38,250,3,"Gas media music out true.","2025-03-25","Normal"
2636,117,179,2,"Wide animal approach establish bed.","2023-12-09","Bad"
2637,107,17,4,"Husband recent sort life arrive trip.","2024-12-15","Good"
2638,689,234,3,"During action there how research discuss.","2024-07-16","Normal"
2639,129,176,2,"Age any out perform something thus use health.","2025-04-15","Bad"
2640,463,62,2,"Will health raise investment.","2023-08-08","Bad"
2641,219,297,1,"What break next word can by place.","2024-08-10","Very Bad"
2642,546,83,5,"Chair lot chance few so occur.","2023-07-25","Perfect"
2643,227,200,3,"Street school cover ability road.","2024-05-30","Normal"
2644,878,237,4,"Many fine simple human.","2023-11-06","Good"
2645,93,243,1,"Even rock past human after five baby.","2024-07-19","Very Bad"
2646,681,182,3,"Glass keep care nice hit seven anyone box.","2024-04-08","Normal"
2647,976,11,3,"Trip nothing personal place huge star discussion.","2024-03-20","Normal"
2648,535,144,3,"Mention she require point capital require necessary miss.","2024-02-16","Normal"
2649,647,206,4,"Have staff control remain drive suggest.","2023-11-15","Good"
2650,849,49,4,"Piece certainly training least way message.","2024-05-18","Good"
2651,666,201,3,"Despite institution network thus money leader morning.","2024-10-27","Normal"
2652,90,82,5,"Base before care everyone different.","2024-06-24","Perfect"
2653,466,75,2,"Phone be world sea water social case right.","2024-05-27","Bad"
2654,167,264,5,"Member image professional difference direction suddenly American.","2025-01-09","Perfect"
2655,31,146,1,"Development result here free deal factor.","2024-12-30","Very Bad"
2656,961,101,1,"Write morning movement give piece strategy size.","2024-04-21","Very Bad"
2657,251,221,5,"Tend notice under claim since.","2024-06-27","Perfect"
2658,988,178,4,"Language machine reduce what require truth have.","2024-01-07","Good"
2659,326,218,4,"Bad goal firm bring letter more.","2024-11-18","Good"
2660,482,276,5,"Something wish center hear.","2025-01-30","Perfect"
2661,602,286,2,"Partner imagine executive.","2024-03-22","Bad"
2662,390,256,4,"Adult former trade newspaper both ok show.","2025-01-18","Good"
2663,367,85,1,"Five example citizen character decide nothing Mr.","2025-03-19","Very Bad"
2664,978,6,3,"Reality red minute field road than law accept.","2025-01-21","Normal"
2665,859,73,2,"Bill player green per three decide.","2024-11-06","Bad"
2666,433,2,5,"Notice consider miss ago land.","2023-11-26","Perfect"
